Formula,K_frac,Rb_frac,Cs_frac,MA_frac,FA_frac,Li_frac,Ca_frac,Sr_frac,Ba_frac,Ge_frac,Sn_frac,Pb_frac,Be_frac,Ni_frac,Cl_frac,Br_frac,I_frac,F_frac,A_Ionic_radius,B_Ionic_radius,X_Ionic_radius,A+B_Ionic_radius,A+X_Ionic_radius,B+X_Ionic_radius,A/B_Ionic_radius,A/X_Ionic_radius,B/X_Ionic_radius,Tolerance factor,Octahedral factor,A_Ionization energy(kJ/mol),B_Ionization energy(kJ/mol),X_Ionization energy(kJ/mol),A_Electron_affinity(kJ/mol),B_Electron_affinity(kJ/mol),X_Electron_affinity(kJ/mol),B_Valence_electrons,A_Boiling_point(K),B_Boiling_point(K),X_Boiling_point(K),A_Melting_point(K),B_Melting_point(K),X_Melting_point(K),A_Density(g/cc),B_Density(g/cc),X_Density(g/cc),A_Atomic_weight(u),B_Atomic_weight(u),X_Atomic_weight(u),A_Heat_of_fusion(kJ/mol),B_Heat_of_fusion(kJ/mol),X_Heat_of_fusion(kJ/mol),A_Heat_of_vap(kJ/mol),B_Heat_of_vap(kJ/mol),X_Heat_of_vap(kJ/mol),A_Electronegativity,B_Electronegativity,X_Electronegativity,Decomposition Energy (eV p.f.u.),Band Gap (eV),SLME @ 5um
RbCa_0.125Sr_0.875I_3,0,1,0,0,0,0,0.125,0.875,0,0,0,0,0,0,0,0,1,0,1.61,1.23,2.2,2.84,3.81,3.43,1.31,0.73,0.56,0.79,0.56,403,554.54,1008.4,46.89,-166.5,295.3,2,961,1667.75,457.5,312.63,1050.75,386.7,1.53,2.42,4.93,85.47,81.68,126.9,2.34,8.24,7.76,69.2,139.12,20.9,0.82,0.96,2.66,2.504,3.305,0.004
RbCa_0.875Sn_0.125Br_3,0,1,0,0,0,0,0.875,0,0,0,0.125,0,0,0,0,1,0,0,1.61,1.02,1.96,2.63,3.57,2.98,1.58,0.82,0.52,0.85,0.52,403,604.65,1139.9,46.89,-121.38,324.6,2.25,961,1896.88,331.85,312.63,1036.14,265.95,1.53,2.27,3.12,85.47,49.91,79.9,2.34,8.36,5.29,69.2,171.63,14.73,0.82,1.12,2.96,-0.02,3.42,0.005
RbCa_0.125Ba_0.875Br_3,0,1,0,0,0,0,0.125,0,0.875,0,0,0,0,0,0,1,0,0,1.61,1.37,1.96,2.98,3.57,3.33,1.18,0.82,0.7,0.76,0.7,403,513.76,1139.9,46.89,-65,324.6,2,961,2037.88,331.85,312.63,1015.75,265.95,1.53,3.34,3.12,85.47,125.17,79.9,2.34,8.08,5.29,69.2,142.01,14.73,0.82,1,2.96,0.498,3.674,0.001
RbSn_0.125Pb_0.875Br_3,0,1,0,0,0,0,0,0,0,0,0.125,0.875,0,0,0,1,0,0,1.61,1.19,1.96,2.8,3.57,3.15,1.36,0.82,0.6,0.8,0.6,403,714.64,1139.9,46.89,111.38,324.6,4,961,2129.63,331.85,312.63,588.71,265.95,1.53,10.85,3.12,85.47,196.14,79.9,2.34,5.07,5.29,69.2,191.96,14.73,0.82,2.28,2.96,0.042,1.527,0.178
RbSr_0.875Ge_0.125Cl_3,0,1,0,0,0,0,0,0.875,0,0.125,0,0,0,0,1,0,0,0,1.61,1.21,1.81,2.82,3.42,3.02,1.33,0.89,0.67,0.8,0.67,403,576.08,1251.1,46.89,-132,348.8,2.25,961,1836.5,239.18,312.63,1063.19,172.17,1.53,2.89,3.21,85.47,85.74,35.45,2.34,11.15,3.21,69.2,161.58,10.2,0.82,1.08,3.16,0.14,3.963,0
RbCa_0.875Sr_0.125Cl_3,0,1,0,0,0,0,0.875,0.125,0,0,0,0,0,0,1,0,0,0,1.61,1.03,1.81,2.64,3.42,2.84,1.56,0.89,0.57,0.85,0.57,403,584.76,1251.1,46.89,-157.5,348.8,2,961,1744.25,239.18,312.63,1103.25,172.17,1.53,1.67,3.21,85.47,46.02,35.45,2.34,8.49,3.21,69.2,152.45,10.2,0.82,0.99,3.16,-0.077,4.874,0
RbGe_0.875Pb_0.125Cl_3,0,1,0,0,0,0,0,0,0,0.875,0,0.125,0,0,1,0,0,0,1.61,0.91,1.81,2.52,3.42,2.72,1.77,0.89,0.5,0.89,0.5,403,756.28,1251.1,46.89,118.75,348.8,4,961,2971.5,239.18,312.63,1135.14,172.17,1.53,6.07,3.21,85.47,89.43,35.45,2.34,28.42,3.21,69.2,314.75,10.2,0.82,2.05,3.16,-0.25,1.092,0.182
CsSr_0.25Ba_0.25Ge_0.25Sn_0.125Pb_0.125I_3,0,0,1,0,0,0,0,0.25,0.25,0.25,0.125,0.125,0,0,0,0,1,0,1.74,1.18,2.2,2.92,3.94,3.38,1.47,0.79,0.54,0.82,0.54,375.7,631.64,1008.4,45.49,3.88,295.3,3,944,2322.38,457.5,301.54,952.1,386.7,1.87,5.2,4.93,132.91,115.13,126.9,2.09,13.5,7.76,67.74,211.38,20.9,0.79,1.53,2.66,0.158,2.613,0.056
CsSr_0.25Ba_0.75I_3,0,0,1,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,1,0,1.74,1.38,2.2,3.12,3.94,3.58,1.26,0.79,0.63,0.78,0.63,375.7,514.55,1008.4,45.49,-81,295.3,2,944,1972.25,457.5,301.54,1012,386.7,1.87,3.33,4.93,132.91,124.9,126.9,2.09,8.06,7.76,67.74,139.38,20.9,0.79,0.99,2.66,0.225,3.476,0.003
CsCa_0.25Sr_0.5Ge_0.125Pb_0.125Br_3,0,0,1,0,0,0,0.25,0.5,0,0.125,0,0.125,0,0,0,1,0,0,1.74,1.14,1.96,2.88,3.7,3.1,1.53,0.89,0.58,0.84,0.58,375.7,606.9,1139.9,45.49,-94.25,324.6,2.5,944,1908,331.85,301.54,1025.52,265.95,1.87,3.74,3.12,132.91,88.81,79.9,2.09,10.8,5.29,67.74,171.14,14.73,0.79,1.27,2.96,-0.076,3.59,0.006
CsSr_0.25Ge_0.75Cl_3,0,0,1,0,0,0,0,0.25,0,0.75,0,0,0,0,1,0,0,0,1.74,0.97,1.81,2.71,3.55,2.78,1.8,0.96,0.53,0.9,0.53,375.7,708.95,1251.1,45.49,48,348.8,3.5,944,2744,239.18,301.54,1169.13,172.17,1.87,4.63,3.21,132.91,76.36,35.45,2.09,25.9,3.21,67.74,284.95,10.2,0.79,1.75,3.16,1.383,1.864,0.169
CsSr_0.125Ba_0.625Ge_0.125Sn_0.125Cl_3,0,0,1,0,0,0,0,0.125,0.625,0.125,0.125,0,0,0,1,0,0,0,1.74,1.3,1.81,3.04,3.55,3.11,1.34,0.96,0.72,0.81,0.72,375.7,566.84,1251.1,45.49,-23.38,348.8,2.5,944,2253.5,239.18,301.54,971.08,172.17,1.87,4.14,3.21,132.91,120.7,35.45,2.09,10.91,3.21,67.74,182.82,10.2,0.79,1.24,3.16,1.882,3.384,0.005
CsSr_0.125Sn_0.875I_3,0,0,1,0,0,0,0,0.125,0,0,0.875,0,0,0,0,0,1,0,1.74,1.16,2.2,2.9,3.94,3.36,1.5,0.79,0.53,0.83,0.53,375.7,688.71,1008.4,45.49,84.88,295.3,3.75,944,2723.38,457.5,301.54,572.23,386.7,1.87,6.71,4.93,132.91,114.82,126.9,2.09,7.33,7.76,67.74,271.19,20.9,0.79,1.83,2.66,-0.102,0.795,0.188
CsCa_0.875Pb_0.125Br_3,0,0,1,0,0,0,0.875,0,0,0,0,0.125,0,0,0,1,0,0,1.74,1.02,1.96,2.76,3.7,2.98,1.7,0.89,0.52,0.88,0.52,375.7,605.51,1139.9,45.49,-122.75,324.6,2.25,944,1790.25,331.85,301.54,1048.08,265.95,1.87,2.78,3.12,132.91,60.97,79.9,2.09,8.06,5.29,67.74,157.57,14.73,0.79,1.17,2.96,-0.201,4.253,0
CsGe_0.5Sn_0.5Br_3,0,0,1,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0,0,1.74,1.01,1.96,2.75,3.7,2.97,1.72,0.89,0.52,0.88,0.52,375.7,735.35,1139.9,45.49,120.5,324.6,4,944,2991.5,331.85,301.54,858.31,265.95,1.87,6.32,3.12,132.91,95.66,79.9,2.09,19.5,5.29,67.74,312.34,14.73,0.79,1.99,2.96,-0.283,0.67,0.136
CsGe_0.125Sn_0.875Cl_3,0,0,1,0,0,0,0,0,0,0.125,0.875,0,0,0,1,0,0,0,1.74,1.12,1.81,2.86,3.55,2.93,1.56,0.96,0.62,0.86,0.62,375.7,715.29,1251.1,45.49,120.88,348.8,4,944,2904.88,239.18,301.54,593.42,172.17,1.87,7.06,3.21,132.91,112.95,35.45,2.09,10.28,3.21,67.74,295.86,10.2,0.79,1.97,3.16,1.345,0.94,0.166
CsGe_0.125Pb_0.875Cl_3,0,0,1,0,0,0,0,0,0,0.125,0,0.875,0,0,1,0,0,0,1.74,1.15,1.81,2.89,3.55,2.96,1.51,0.96,0.64,0.85,0.64,375.7,721.33,1251.1,45.49,111.25,348.8,4,944,2158.5,239.18,301.54,677.01,172.17,1.87,10.6,3.21,132.91,190.38,35.45,2.09,8.15,3.21,67.74,197.45,10.2,0.79,2.29,3.16,1.425,2.015,0.112
KCa_0.125Ge_0.875I_3,1,0,0,0,0,0,0.125,0,0,0.875,0,0,0,0,0,0,1,0,1.51,0.89,2.2,2.4,3.71,3.09,1.7,0.69,0.4,0.85,0.4,418.8,740.56,1008.4,48.36,85.5,295.3,3.75,1033,2938.25,457.5,336.8,1199.06,386.7,0.86,4.85,4.93,39.1,68.54,126.9,2.33,28.89,7.76,76.9,311.85,20.9,0.82,1.88,2.66,2.829,0.836,0.211
FACa_0.125Sr_0.375Ba_0.125Sn_0.125Pb_0.25I_3,0,0,0,0,1,0,0.125,0.375,0.125,0,0.125,0.25,0,0,0,0,1,0,2.53,1.22,2.2,3.75,4.73,3.42,2.08,1.15,0.55,0.98,0.55,849.1,610.1,1008.4,8.6,-46.38,295.3,2.75,319,1965.25,457.5,354,868.3,386.7,1.1,5.35,4.93,45.06,121.67,126.9,6.5,7.24,7.76,29,168.97,20.9,2.57,1.43,2.66,-0.392,2.852,0.04
FACa_0.25Sr_0.125Ba_0.125Ge_0.375Pb_0.125Br_3,0,0,0,0,1,0,0.25,0.125,0.125,0.375,0,0.125,0,0,0,1,0,0,2.53,1.06,1.96,3.59,4.49,3.02,2.39,1.29,0.54,1.05,0.54,849.1,654.23,1139.9,8.6,-7.75,324.6,3,319,2323.88,331.85,354,1062.89,265.95,1.1,4.57,3.12,45.06,91.27,79.9,6.5,16.68,5.29,29,220.91,14.73,2.57,1.54,2.96,-0.633,3.224,0.014
FACa_0.125Pb_0.875I_3,0,0,0,0,1,0,0.125,0,0,0,0,0.875,0,0,0,0,1,0,2.53,1.17,2.2,3.7,4.73,3.37,2.17,1.15,0.53,0.99,0.53,849.1,699.79,1008.4,8.6,76.75,295.3,3.75,319,1989.75,457.5,354,664.57,386.7,1.1,10.13,4.93,45.06,186.31,126.9,6.5,5.24,7.76,29,175,20.9,2.57,2.16,2.66,-0.414,1.996,0.171
MABa_0.125Sn_0.875I_3,0,0,0,1,0,0,0,0,0.125,0,0.875,0,0,0,0,0,1,0,2.17,1.18,2.2,3.35,4.37,3.38,1.83,0.99,0.54,0.91,0.54,926.3,682.89,1008.4,8.68,99.38,295.3,3.75,267,2776.25,457.5,180.65,567.23,386.7,0.7,6.85,4.93,32.07,121.04,126.9,6.13,7.3,7.76,23.85,271.6,20.9,2.55,1.84,2.66,-0.086,1.111,0.232
MABa_0.5Ge_0.5Br_3,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,0,2.17,1.15,1.96,3.32,4.13,3.11,1.9,1.11,0.58,0.94,0.58,926.3,632.5,1139.9,8.68,34,324.6,3,267,2592.5,331.85,180.65,1106.75,265.95,0.7,4.46,3.12,32.07,104.97,79.9,6.13,19.91,5.29,23.85,237.25,14.73,2.55,1.51,2.96,0.083,3.384,0.014
MASr_0.5Pb_0.5Cl_3,0,0,0,1,0,0,0,0.5,0,0,0,0.5,0,0,1,0,0,0,2.17,1.23,1.81,3.4,3.98,3.04,1.77,1.2,0.68,0.93,0.68,926.3,632.5,1251.1,8.68,-29,348.8,3,267,1839,239.18,180.65,821.33,172.17,0.7,6.95,3.21,32.07,147.41,35.45,6.13,6.49,3.21,23.85,157.4,10.2,2.55,1.64,3.16,-0.061,4.368,0
MASr_0.125Pb_0.875Cl_3,0,0,0,1,0,0,0,0.125,0,0,0,0.875,0,0,1,0,0,0,2.17,1.2,1.81,3.37,3.98,3.01,1.81,1.2,0.66,0.94,0.66,926.3,694.75,1251.1,8.68,75.25,348.8,3.75,267,1977,239.18,180.65,655.82,172.17,0.7,10.25,3.21,32.07,192.25,35.45,6.13,5.2,3.21,23.85,172.78,10.2,2.55,2.16,3.16,-0.144,2.641,0.052
FABa_0.125Ge_0.625Sn_0.25Cl_3,0,0,0,0,1,0,0,0,0.125,0.625,0.25,0,0,0,1,0,0,0,2.53,1.01,1.81,3.54,4.34,2.82,2.51,1.4,0.56,1.09,0.56,849.1,716.33,1251.1,8.6,98.75,348.8,3.75,319,2920.63,239.18,354,1008.72,172.17,1.1,5.6,3.21,45.06,92.23,35.45,6.5,22.68,3.21,29,299.06,10.2,2.57,1.87,3.16,-1.091,2.924,0.033
FACa_0.5Sn_0.5Cl_3,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0,0,1,0,0,0,2.53,1.08,1.81,3.61,4.34,2.89,2.35,1.4,0.59,1.06,0.59,849.1,649.2,1251.1,8.6,-17.5,348.8,3,319,2316.5,239.18,354,808.56,172.17,1.1,4.43,3.21,45.06,79.4,35.45,6.5,7.87,3.21,29,222.52,10.2,2.57,1.48,3.16,-0.874,3.794,0.001
FASr_0.875Pb_0.125I_3,0,0,0,0,1,0,0,0.875,0,0,0,0.125,0,0,0,0,1,0,2.53,1.25,2.2,3.78,4.73,3.45,2.02,1.15,0.57,0.97,0.57,849.1,570.25,1008.4,8.6,-133.25,295.3,2.25,319,1701,457.5,354,986.83,386.7,1.1,3.64,4.93,45.06,102.57,126.9,6.5,7.77,7.76,29,142.03,20.9,2.57,1.12,2.66,-0.462,3.155,0.015
FACa_0.5Sr_0.5Cl_3,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0,0,1,0,0,0,2.53,1.13,1.81,3.66,4.34,2.94,2.24,1.4,0.62,1.04,0.62,849.1,569.65,1251.1,8.6,-162,348.8,2,319,1706,239.18,354,1077,172.17,1.1,2.05,3.21,45.06,63.85,35.45,6.5,8.37,3.21,29,145.79,10.2,2.57,0.98,3.16,-0.678,4.465,0
FASr_0.875Sn_0.125Br_3,0,0,0,0,1,0,0,0.875,0,0,0.125,0,0,0,0,1,0,0,2.53,1.25,1.96,3.78,4.49,3.21,2.03,1.29,0.64,0.99,0.64,849.1,569.39,1139.9,8.6,-131.88,324.6,2.25,319,1807.63,331.85,354,974.89,265.95,1.1,3.14,3.12,45.06,91.51,79.9,6.5,8.08,5.29,29,156.08,14.73,2.57,1.08,2.96,-0.612,3.563,0.006
FACa_0.25Sr_0.125Sn_0.375Pb_0.25Cl_3,0,0,0,0,1,0,0.25,0.125,0,0,0.375,0.25,0,0,1,0,0,0,2.53,1.14,1.81,3.67,4.34,2.95,2.23,1.4,0.63,1.04,0.63,849.1,660.74,1251.1,8.6,12.88,348.8,3.25,319,2230.38,239.18,354,747.83,172.17,1.1,6.28,3.21,45.06,117.29,35.45,6.5,7.05,3.21,29,209.14,10.2,2.57,1.69,3.16,-0.868,2.458,0.072
FASr_0.5Ba_0.5Cl_3,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,0,0,0,2.53,1.34,1.81,3.87,4.34,3.15,1.89,1.4,0.74,0.97,0.74,849.1,526.2,1251.1,8.6,-110,348.8,2,319,1866.5,239.18,354,1022,172.17,1.1,3.07,3.21,45.06,112.48,35.45,6.5,8.11,3.21,29,138.55,10.2,2.57,0.98,3.16,-0.59,4.312,0
FABa_0.5Sn_0.375Pb_0.125Cl_3,0,0,0,0,1,0,0,0,0.5,0,0.375,0.125,0,0,1,0,0,0,2.53,1.29,1.81,3.82,4.34,3.1,1.96,1.4,0.71,0.99,0.71,849.1,606.61,1251.1,8.6,33.13,348.8,3,319,2370.38,239.18,354,765.5,172.17,1.1,5.96,3.21,45.06,139.08,35.45,6.5,7.3,3.21,29,201.23,10.2,2.57,1.53,3.16,-0.863,3.641,0.004
FASr_0.125Ba_0.125Ge_0.125Sn_0.25Pb_0.375Cl_3,0,0,0,0,1,0,0,0.125,0.125,0.125,0.25,0.375,0,0,1,0,0,0,2.53,1.18,1.81,3.71,4.34,2.99,2.15,1.4,0.65,1.03,0.65,849.1,672.28,1251.1,8.6,59,348.8,3.5,319,2332.63,239.18,354,758.46,172.17,1.1,7.52,3.21,45.06,144.57,35.45,6.5,9.59,3.21,29,215.73,10.2,2.57,1.86,3.16,-0.866,2.459,0.058
FACa_0.5Ge_0.5Br_3,0,0,0,0,1,0,0.5,0,0,0.5,0,0,0,0,0,1,0,0,2.53,0.94,1.96,3.47,4.49,2.9,2.71,1.29,0.48,1.1,0.48,849.1,675.95,1139.9,8.6,-18,324.6,3,319,2432,331.85,354,1161.75,265.95,1.1,3.44,3.12,45.06,56.35,79.9,6.5,20.17,5.29,29,244.49,14.73,2.57,1.51,2.96,-0.706,3.365,0.013
MACa_0.125Pb_0.875I_3,0,0,0,1,0,0,0.125,0,0,0,0,0.875,0,0,0,0,1,0,2.17,1.17,2.2,3.34,4.37,3.37,1.86,0.99,0.53,0.92,0.53,926.3,699.79,1008.4,8.68,76.75,295.3,3.75,267,1989.75,457.5,180.65,664.57,386.7,0.7,10.13,4.93,32.07,186.31,126.9,6.13,5.24,7.76,23.85,175,20.9,2.55,2.16,2.66,0.048,1.904,0.177
MASr_0.125Pb_0.875I_3,0,0,0,1,0,0,0,0.125,0,0,0,0.875,0,0,0,0,1,0,2.17,1.2,2.2,3.37,4.37,3.4,1.81,0.99,0.54,0.91,0.54,926.3,694.75,1008.4,8.68,75.25,295.3,3.75,267,1977,457.5,180.65,655.82,386.7,0.7,10.25,4.93,32.07,192.25,126.9,6.13,5.2,7.76,23.85,172.78,20.9,2.55,2.16,2.66,0.038,1.941,0.173
MAGe_0.125Pb_0.875I_3,0,0,0,1,0,0,0,0,0,0.125,0,0.875,0,0,0,0,1,0,2.17,1.15,2.2,3.32,4.37,3.35,1.89,0.99,0.52,0.92,0.52,926.3,721.33,1008.4,8.68,111.25,295.3,4,267,2158.5,457.5,180.65,677.01,386.7,0.7,10.6,4.93,32.07,190.38,126.9,6.13,8.15,7.76,23.85,197.45,20.9,2.55,2.29,2.66,0.033,1.699,0.2
MASn_0.125Pb_0.875I_3,0,0,0,1,0,0,0,0,0,0,0.125,0.875,0,0,0,0,1,0,2.17,1.19,2.2,3.36,4.37,3.39,1.83,0.99,0.54,0.91,0.54,926.3,714.64,1008.4,8.68,111.38,295.3,4,267,2129.63,457.5,180.65,588.71,386.7,0.7,10.85,4.93,32.07,196.14,126.9,6.13,5.07,7.76,23.85,191.96,20.9,2.55,2.28,2.66,0.009,1.554,0.198
MACa_0.125Pb_0.875Br_3,0,0,0,1,0,0,0.125,0,0,0,0,0.875,0,0,0,1,0,0,2.17,1.17,1.96,3.34,4.13,3.13,1.86,1.11,0.6,0.93,0.6,926.3,699.79,1139.9,8.68,76.75,324.6,3.75,267,1989.75,331.85,180.65,664.57,265.95,0.7,10.13,3.12,32.07,186.31,79.9,6.13,5.24,5.29,23.85,175,14.73,2.55,2.16,2.96,-0.131,2.144,0.111
MASr_0.125Pb_0.875Br_3,0,0,0,1,0,0,0,0.125,0,0,0,0.875,0,0,0,1,0,0,2.17,1.2,1.96,3.37,4.13,3.16,1.81,1.11,0.61,0.92,0.61,926.3,694.75,1139.9,8.68,75.25,324.6,3.75,267,1977,331.85,180.65,655.82,265.95,0.7,10.25,3.12,32.07,192.25,79.9,6.13,5.2,5.29,23.85,172.78,14.73,2.55,2.16,2.96,-0.126,2.174,0.11
MAGe_0.125Pb_0.875Br_3,0,0,0,1,0,0,0,0,0,0.125,0,0.875,0,0,0,1,0,0,2.17,1.15,1.96,3.32,4.13,3.11,1.89,1.11,0.59,0.94,0.59,926.3,721.33,1139.9,8.68,111.25,324.6,4,267,2158.5,331.85,180.65,677.01,265.95,0.7,10.6,3.12,32.07,190.38,79.9,6.13,8.15,5.29,23.85,197.45,14.73,2.55,2.29,2.96,-0.154,2.077,0.117
MASn_0.125Pb_0.875Br_3,0,0,0,1,0,0,0,0,0,0,0.125,0.875,0,0,0,1,0,0,2.17,1.19,1.96,3.36,4.13,3.15,1.83,1.11,0.6,0.93,0.6,926.3,714.64,1139.9,8.68,111.38,324.6,4,267,2129.63,331.85,180.65,588.71,265.95,0.7,10.85,3.12,32.07,196.14,79.9,6.13,5.07,5.29,23.85,191.96,14.73,2.55,2.28,2.96,-0.16,1.8,0.14
MACa_0.125Pb_0.875Cl_3,0,0,0,1,0,0,0.125,0,0,0,0,0.875,0,0,1,0,0,0,2.17,1.17,1.81,3.34,3.98,2.98,1.86,1.2,0.64,0.95,0.64,926.3,699.79,1251.1,8.68,76.75,348.8,3.75,267,1989.75,239.18,180.65,664.57,172.17,0.7,10.13,3.21,32.07,186.31,35.45,6.13,5.24,3.21,23.85,175,10.2,2.55,2.16,3.16,-0.151,2.684,0.044
MABa_0.125Pb_0.875Cl_3,0,0,0,1,0,0,0,0,0.125,0,0,0.875,0,0,1,0,0,0,2.17,1.22,1.81,3.39,3.98,3.03,1.78,1.2,0.67,0.93,0.67,926.3,688.93,1251.1,8.68,89.75,348.8,3.75,267,2029.88,239.18,180.65,650.82,172.17,0.7,10.38,3.21,32.07,198.47,35.45,6.13,5.18,3.21,23.85,173.19,10.2,2.55,2.16,3.16,-0.107,2.742,0.041
MAGe_0.125Pb_0.875Cl_3,0,0,0,1,0,0,0,0,0,0.125,0,0.875,0,0,1,0,0,0,2.17,1.15,1.81,3.32,3.98,2.96,1.89,1.2,0.64,0.95,0.64,926.3,721.33,1251.1,8.68,111.25,348.8,4,267,2158.5,239.18,180.65,677.01,172.17,0.7,10.6,3.21,32.07,190.38,35.45,6.13,8.15,3.21,23.85,197.45,10.2,2.55,2.29,3.16,-0.171,2.394,0.076
MASn_0.125Pb_0.875Cl_3,0,0,0,1,0,0,0,0,0,0,0.125,0.875,0,0,1,0,0,0,2.17,1.19,1.81,3.36,3.98,3,1.83,1.2,0.65,0.94,0.65,926.3,714.64,1251.1,8.68,111.38,348.8,4,267,2129.63,239.18,180.65,588.71,172.17,0.7,10.85,3.21,32.07,196.14,35.45,6.13,5.07,3.21,23.85,191.96,10.2,2.55,2.28,3.16,-0.182,2.209,0.082
CsCaI_0.75Br_2.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0.25,0,1.74,1,2.02,2.74,3.76,3.02,1.74,0.86,0.5,0.88,0.5,375.7,589.8,1107.03,45.49,-156,317.28,2,944,1757,363.26,301.54,1112,296.14,1.87,1.55,3.57,132.91,40.08,91.65,2.09,8.53,5.91,67.74,154.67,16.27,0.79,1,2.89,-0.097,4.025,0
CsSnI_1.875Br_1.125,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.375,0.625,0,1.74,1.15,2.11,2.89,3.85,3.26,1.51,0.82,0.55,0.84,0.55,375.7,708.6,1057.71,45.49,121,306.29,4,944,2876,410.38,301.54,505.12,341.42,1.87,7.31,4.25,132.91,118.71,109.28,2.09,7.2,6.83,67.74,290.37,18.59,0.79,1.96,2.77,-0.157,0.547,0.109
CsPbI_0.75Br_2.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.75,0.25,0,1.74,1.19,2.02,2.93,3.76,3.21,1.46,0.86,0.59,0.83,0.59,375.7,715.5,1107.03,45.49,110,317.28,4,944,2023,363.26,301.54,600.65,296.14,1.87,11.35,3.57,132.91,207.2,91.65,2.09,4.77,5.91,67.74,177.9,16.27,0.79,2.33,2.89,-0.06,1.619,0.166
CsSrI_2.25Br_0.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.75,0,1.74,1.26,2.14,3,3.88,3.4,1.38,0.81,0.59,0.81,0.59,375.7,549.5,1041.28,45.49,-168,302.63,2,944,1655,426.09,301.54,1042,356.51,1.87,2.54,4.48,132.91,87.62,115.15,2.09,8.2,7.14,67.74,136.9,19.36,0.79,0.95,2.74,0.067,3.603,0.001
CsPbBr_2.625Cl_0.375,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.125,0.875,0,0,1.74,1.19,1.94,2.93,3.68,3.13,1.46,0.9,0.61,0.83,0.61,375.7,715.5,1153.8,45.49,110,327.63,4,944,2023,320.27,301.54,600.65,254.23,1.87,11.35,3.13,132.91,207.2,74.34,2.09,4.77,5.03,67.74,177.9,14.16,0.79,2.33,2.99,0.041,1.78,0.136
CsGeBr_1.5Cl_1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0,1.74,0.87,1.89,2.61,3.63,2.76,2,0.92,0.46,0.93,0.46,375.7,762.1,1195.5,45.49,120,336.7,4,944,3107,285.52,301.54,1211.5,219.06,1.87,5.32,3.17,132.91,72.61,57.68,2.09,31.8,4.25,67.74,334.3,12.47,0.79,2.01,3.06,0.393,1.615,0.159
CsSrI_0.75Br_2.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.75,0.25,0,1.74,1.26,2.02,3,3.76,3.28,1.38,0.86,0.62,0.81,0.62,375.7,549.5,1107.03,45.49,-168,317.28,2,944,1655,363.26,301.54,1042,296.14,1.87,2.54,3.57,132.91,87.62,91.65,2.09,8.2,5.91,67.74,136.9,16.27,0.79,0.95,2.89,0.036,3.846,0
CsCaBr_0.75Cl_2.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.75,0.25,0,0,1.74,1,1.85,2.74,3.59,2.85,1.74,0.94,0.54,0.89,0.54,375.7,589.8,1223.3,45.49,-156,342.75,2,944,1757,262.35,301.54,1112,195.62,1.87,1.55,3.19,132.91,40.08,46.56,2.09,8.53,3.73,67.74,154.67,11.33,0.79,1,3.11,1.019,4.927,0
CsBaBr_1.125Cl_1.875,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.625,0.375,0,0,1.74,1.42,1.87,3.16,3.61,3.29,1.23,0.93,0.76,0.78,0.76,375.7,502.9,1209.4,45.49,-52,339.73,2,944,2078,273.93,301.54,1002,207.34,1.87,3.59,3.18,132.91,137.33,52.12,2.09,8.01,3.99,67.74,140.2,11.9,0.79,1,3.09,1.396,4.187,0
CsSnBr_0.375Cl_2.625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.875,0.125,0,0,1.74,1.15,1.83,2.89,3.57,2.98,1.51,0.95,0.63,0.85,0.63,375.7,708.6,1237.2,45.49,121,345.78,4,944,2876,250.76,301.54,505.12,183.89,1.87,7.31,3.2,132.91,118.71,41.01,2.09,7.2,3.47,67.74,290.37,10.77,0.79,1.96,3.14,1.167,0.905,0.151
CsPbI_0.375Br_2.625,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.875,0.125,0,1.74,1.19,1.99,2.93,3.73,3.18,1.46,0.87,0.6,0.83,0.6,375.7,715.5,1123.46,45.49,110,320.94,4,944,2023,347.56,301.54,600.65,281.04,1.87,11.35,3.35,132.91,207.2,85.78,2.09,4.77,5.6,67.74,177.9,15.5,0.79,2.33,2.92,-0.115,1.688,0.153
